CUSTOMER_ID,COLLEGE,DATA,INCOME,OVERCHARGE,LEFTOVER,HOUSE,LESSTHAN600k,CHILD,JOB_CLASS,REVENUE,HANDSET_PRICE,OVER_15MINS_CALLS_PER_MONTH,TIME_CLIENT,AVERAGE_CALL_DURATION,REPORTED_SATISFACTION,REPORTED_USAGE_LEVEL,CONSIDERING_CHANGE_OF_PLAN,CHURNED
C104552,zero,161.53846153846155,46569.5,0,42,247270,True,3,3,143.0,391,1,2.8,2,sat,very_high,never_thought,STAY
C104553,one,175.8957654723127,30900.0,207,0,770967,False,3,2,137.0,163,17,2.8,13,avg,little,actively_looking_into_it,STAY
C104555,zero,170.36011080332406,22463.5,52,57,328420,True,3,2,139.0,160,3,3.1,1,unsat,little,considering,STAY
C104556,zero,1110.0,24011.5,0,0,235924,True,3,4,130.0,137,0,3.7,14,avg,very_high,never_thought,STAY
C104557,zero,268.1159420289855,31780.0,194,12,239420,True,3,2,134.0,204,25,2.7,5,very_sat,little,no,LEAVE
C104558,one,1260.0,36629.5,0,22,357413,True,1,3,168.0,264,1,4.2,5,very_sat,little,no,STAY
C104559,zero,128.28947368421052,34874.0,204,0,,,4,4,100.0,192,16,1.3,11,very_unsat,very_high,perhaps,LEAVE
C104560,one,1050.0,47080.5,0,0,154167,True,3,3,189.0,303,1,1.5,1,very_unsat,little,no,LEAVE
C104561,zero,929.9999999999998,52914.5,0,10,162416,True,0,3,117.0,841,0,4.1,6,very_unsat,very_high,considering,STAY
C104563,one,209.09090909090907,24443.0,0,23,183889,True,2,1,259.0,239,0,1.3,4,sat,avg,actively_looking_into_it,STAY
C104566,zero,1149.4252873563216,58822.0,51,11,915013,False,3,3,120.0,827,3,8.0,5,avg,little,perhaps,LEAVE
C104568,one,486.7924528301887,35383.0,165,0,668955,False,6,3,220.0,226,19,3.3,12,very_sat,avg,no,STAY
C104569,one,165.58441558441558,54211.5,68,14,712643,False,4,1,135.0,324,4,2.7,5,unsat,high,considering,STAY
C104571,one,901.8404907975462,78090.0,63,0,555486,True,3,2,115.0,718,3,3.9,14,very_unsat,avg,considering,LEAVE
C104572,zero,304.45544554455444,91288.0,234,7,586706,True,5,3,119.0,852,22,4.1,6,very_unsat,very_little,actively_looking_into_it,LEAVE
C104573,zero,651.1627906976744,31841.5,158,75,162001,True,1,3,153.0,153,24,5.6,2,very_unsat,very_high,no,STAY
C104574,zero,126.92307692307692,25988.5,0,16,520268,True,2,1,142.0,285,1,1.1,4,very_unsat,little,actively_looking_into_it,STAY
C104576,zero,1830.0,32359.5,0,0,576693,True,1,4,120.0,308,0,4.1,2,unsat,very_high,considering,LEAVE
C104577,one,397.8494623655914,48225.5,179,0,838512,False,3,2,206.0,313,20,2.7,10,very_unsat,very_high,considering,STAY
C104578,one,270.83333333333337,37406.0,188,0,,,0,3,184.0,138,21,2.6,9,very_unsat,high,no,LEAVE
C104579,zero,229.99999999999997,21010.0,0,20,755321,False,2,2,145.0,214,1,1.3,5,very_unsat,very_high,no,STAY
C104580,zero,183.0985915492958,27631.5,43,7,982337,False,2,2,143.0,428,4,1.3,5,very_sat,very_high,perhaps,STAY
C104582,zero,195.4022988505747,93119.5,161,0,241154,True,1,2,114.0,558,16,1.7,10,very_unsat,high,considering,LEAVE
C104583,zero,180.00000000000003,40613.0,0,8,926494,False,1,4,103.0,252,0,1.6,6,very_unsat,very_little,actively_looking_into_it,STAY
C104584,one,115.00547645125961,49776.0,213,60,545488,True,2,2,129.0,392,10,2.5,1,very_unsat,little,considering,STAY
C104585,zero,1072.1649484536083,60913.0,191,0,650684,False,4,1,171.0,392,22,11.4,2,unsat,very_little,perhaps,STAY
C104586,one,501.9920318725101,20305.5,71,8,163249,True,2,2,194.0,239,4,3.2,6,very_unsat,little,considering,LEAVE
C104587,zero,129.49640287769785,29091.0,68,11,941941,False,2,4,179.0,241,3,2.2,6,very_unsat,little,considering,STAY
C104588,one,240.0,46236.0,0,24,987934,False,1,2,108.0,272,1,1.8,4,very_unsat,very_high,never_thought,STAY
C104589,one,300.0,26938.0,0,0,818639,False,1,3,175.0,363,1,1.0,5,very_unsat,very_high,actively_looking_into_it,STAY
C104590,zero,323.61516034985425,49720.0,93,15,647834,False,4,2,126.0,344,5,4.7,9,very_unsat,little,considering,STAY
C104591,zero,1020.0000000000002,23429.0,0,16,901635,False,1,3,142.0,154,0,4.4,5,very_unsat,little,considering,STAY
C104592,zero,560.8695652173913,37746.5,0,13,298922,True,4,1,147.0,349,0,3.3,6,unsat,high,considering,LEAVE
C104593,one,45.18072289156627,63582.0,232,0,161050,True,3,3,214.0,265,29,1.5,11,very_unsat,very_little,considering,STAY
C104595,zero,149.76599063962558,36437.0,211,33,921527,False,3,4,94.0,159,13,3.2,1,unsat,very_little,never_thought,STAY
C104597,one,409.090909090909,64932.5,186,0,462181,True,3,4,182.0,265,25,1.9,10,very_unsat,avg,no,LEAVE
C104599,one,586.9565217391305,20896.0,0,13,903217,False,2,1,152.0,161,1,4.5,4,very_unsat,little,considering,STAY
C104600,one,218.97810218978103,55148.0,74,10,439098,True,5,3,218.0,273,3,2.0,6,avg,little,no,STAY
C104601,one,769.5652173913045,32897.0,0,13,157144,True,3,2,340.0,296,0,4.9,9,very_sat,very_high,no,STAY
C104602,zero,75.75757575757575,12638.0,0,89,241369,True,2,2,99.0,207,1,2.5,1,very_unsat,very_high,considering,STAY
C104604,one,900.0,25551.0,0,16,311189,True,0,1,223.0,362,1,2.0,6,avg,very_high,actively_looking_into_it,STAY
C104605,one,559.0062111801242,72545.5,61,18,951069,False,1,2,144.0,662,4,3.0,4,very_sat,avg,considering,LEAVE
C104606,one,531.6455696202531,18959.0,58,33,396860,True,0,4,251.0,220,5,2.8,1,avg,very_high,no,STAY
C104607,zero,252.84738041002277,19269.5,69,27,342953,True,3,2,183.0,158,5,1.7,1,unsat,little,considering,LEAVE
C104608,zero,414.3222506393862,80585.0,81,21,187538,True,3,2,115.0,648,3,3.4,6,avg,very_little,considering,LEAVE
C104609,one,500.0,32280.5,206,0,356728,True,3,2,100.0,198,20,4.1,5,very_unsat,little,considering,STAY
C104610,one,201.9230769230769,82858.0,176,14,312724,True,4,3,143.0,871,11,2.8,4,sat,very_high,considering,LEAVE
C104612,one,840.0,19385.5,0,0,275870,True,1,3,224.0,248,1,3.8,15,very_unsat,high,considering,STAY
C104614,zero,600.0,14200.0,0,0,689580,False,4,1,119.0,234,1,2.0,12,very_unsat,high,no,STAY
C104615,zero,303.7974683544304,40320.0,58,0,240705,True,3,2,178.0,264,4,1.6,1,very_unsat,very_high,no,LEAVE
C104616,one,13.1578947368421,63092.5,42,77,290614,True,2,4,127.0,867,3,1.4,1,unsat,very_little,actively_looking_into_it,STAY
C104618,one,578.1818181818181,48288.5,175,0,353816,True,1,2,157.0,359,16,4.3,2,very_unsat,very_little,actively_looking_into_it,LEAVE
C104619,zero,268.42105263157896,29932.0,0,9,781233,False,2,2,129.0,373,0,1.7,4,unsat,little,considering,STAY
C104620,one,271.27659574468083,75291.5,66,21,381007,True,3,4,192.0,721,5,2.4,4,very_unsat,high,considering,LEAVE
C104622,one,848.2758620689656,74353.0,45,0,659734,False,1,4,85.0,400,3,4.1,4,unsat,very_high,no,STAY
C104624,zero,94.3231441048035,56573.5,225,82,831316,False,2,3,145.0,305,15,2.6,2,unsat,very_little,considering,STAY
C104625,zero,178.12499999999994,57765.5,220,0,204287,True,2,1,184.0,434,28,0.9,11,very_unsat,very_high,no,STAY
C104627,zero,1529.9999999999998,12817.0,0,0,591967,True,3,4,196.0,185,1,4.1,13,very_unsat,little,considering,STAY
C104629,zero,1110.0,36831.0,0,0,399508,True,0,1,119.0,288,1,1.7,8,very_unsat,very_high,no,LEAVE
C104630,zero,388.8888888888889,19234.5,48,23,722598,False,2,4,195.0,177,3,3.9,6,very_unsat,avg,actively_looking_into_it,STAY
C104631,zero,140.5295315682281,40002.0,201,19,188687,True,2,3,117.0,191,22,2.3,1,very_unsat,little,no,LEAVE
C104632,zero,1050.0,43602.0,0,0,279586,True,1,4,172.0,285,0,2.5,15,very_unsat,very_little,considering,LEAVE
C104633,one,559.7014925373134,48242.0,34,8,755350,False,1,2,136.0,293,5,1.5,2,very_unsat,high,considering,LEAVE
C104634,zero,770.8333333333334,24485.0,44,0,436516,True,1,3,230.0,181,3,4.7,9,very_unsat,very_high,considering,STAY
C104635,zero,106.15384615384613,29511.5,0,55,501509,True,2,4,190.0,356,0,2.3,2,very_unsat,avg,considering,LEAVE
C104636,zero,196.55172413793105,97043.0,190,0,559420,True,1,2,163.0,815,23,2.9,15,very_sat,little,considering,STAY
C104637,zero,288.46153846153845,35642.5,22,19,512472,True,3,4,128.0,269,4,2.0,4,unsat,very_little,considering,STAY
C104638,zero,810.8108108108108,29733.0,48,0,262845,True,4,3,107.0,173,5,2.0,6,very_unsat,little,actively_looking_into_it,LEAVE
C104641,zero,430.03412969283283,80157.5,193,0,694243,False,1,2,152.0,848,0,2.2,13,very_sat,very_high,considering,LEAVE
C104642,zero,780.0,12410.5,0,0,862119,False,1,4,151.0,184,0,2.6,15,very_sat,high,no,STAY
C104644,one,804.8780487804879,72285.0,64,0,790161,False,1,4,133.0,442,4,3.4,15,avg,little,no,STAY
C104645,zero,438.2022471910112,21415.5,57,11,436876,True,4,3,154.0,210,1,1.9,4,very_unsat,very_little,considering,LEAVE
C104646,one,230.76923076923077,31343.0,199,0,250720,True,1,4,253.0,201,26,1.3,14,very_unsat,very_high,considering,LEAVE
C104647,zero,304.5112781954888,46867.0,166,69,,,1,4,170.0,374,21,2.7,2,very_unsat,very_high,considering,STAY
C104649,one,551.3513513513514,88446.5,85,0,586919,True,4,3,127.0,859,5,2.4,9,unsat,high,actively_looking_into_it,STAY
C104650,zero,219.6652719665272,44554.0,218,16,817358,False,3,3,101.0,148,21,1.5,4,unsat,little,actively_looking_into_it,LEAVE
C104651,zero,221.8649517684887,81924.5,211,0,185573,True,1,1,171.0,527,19,2.3,5,very_unsat,high,considering,LEAVE
C104653,zero,344.72049689440996,74359.0,52,17,505453,True,3,1,147.0,538,3,2.7,6,very_unsat,little,considering,STAY
C104654,zero,686.0068259385666,74618.0,193,19,269118,True,0,1,154.0,765,14,5.7,6,very_unsat,very_high,no,STAY
C104655,zero,269.38775510204084,53807.0,55,9,,,3,1,158.0,206,14,1.2,4,avg,very_little,actively_looking_into_it,LEAVE
C104656,one,293.70629370629365,72256.5,186,89,949226,False,0,1,165.0,480,29,1.8,2,very_unsat,very_high,no,LEAVE
C104657,one,355.26315789473676,26047.5,68,6,625230,False,4,2,132.0,164,5,2.7,5,very_unsat,very_high,considering,STAY
C104660,zero,195.3488372093023,61250.0,200,13,283843,True,3,4,162.0,130,20,2.8,5,unsat,little,considering,LEAVE
C104661,one,191.04991394148024,59683.5,71,41,297994,True,2,2,95.0,497,4,2.7,1,very_unsat,very_high,considering,LEAVE
C104662,zero,562.5,18213.0,60,0,738562,False,3,2,150.0,321,3,4.0,11,unsat,very_little,never_thought,STAY
C104664,one,166.2049861495845,37764.5,191,7,380967,True,2,4,189.0,162,15,2.0,6,very_unsat,high,considering,LEAVE
C104665,one,383.72093023255815,45880.5,72,12,674329,False,1,2,124.0,261,3,3.2,4,very_unsat,little,actively_looking_into_it,STAY
C104666,one,639.8601398601397,64932.5,186,0,462181,True,0,1,157.0,265,25,4.1,10,very_unsat,avg,no,LEAVE
C104667,zero,539.9999999999999,70444.5,0,0,784997,False,2,1,194.0,748,5,2.8,11,sat,little,actively_looking_into_it,STAY
C104668,zero,330.84112149532706,85791.0,80,89,713277,False,3,2,226.0,646,5,10.8,2,avg,very_little,actively_looking_into_it,LEAVE
C104669,one,1470.0000000000002,17775.5,0,81,284092,True,1,2,186.0,155,1,2.9,1,unsat,little,considering,LEAVE
C104670,one,39.82300884955753,70701.0,182,17,606536,False,2,1,165.0,358,14,0.6,6,unsat,little,considering,LEAVE
C104671,one,493.54838709677415,21036.0,0,21,896787,False,3,4,145.0,154,0,4.1,4,very_unsat,little,considering,STAY
C104672,one,660.0000000000001,56218.0,0,25,531518,True,4,1,161.0,438,1,7.7,2,very_sat,avg,no,STAY
C104673,one,124.26035502958581,46486.5,217,19,367866,True,6,4,125.0,188,23,2.1,6,very_sat,little,never_thought,STAY
C104675,one,55.43478260869567,48397.5,0,82,,,3,4,143.0,264,0,1.7,1,unsat,very_little,actively_looking_into_it,LEAVE
C104677,zero,510.0,68667.0,0,8,263537,True,1,2,107.0,828,0,1.7,6,very_sat,little,actively_looking_into_it,STAY
C104678,zero,584.4155844155845,64391.5,54,15,278739,True,1,1,106.0,166,4,2.0,2,unsat,little,actively_looking_into_it,STAY
C104679,one,2040.0,14912.5,0,0,205843,True,2,3,150.0,183,1,6.8,8,very_unsat,little,considering,STAY
C104683,zero,537.7358490566038,22187.5,88,13,394999,True,2,1,113.0,171,5,4.7,5,very_unsat,very_little,considering,LEAVE
C104684,one,535.031847133758,18271.0,57,70,550205,True,1,2,159.0,186,5,2.8,1,very_unsat,very_high,considering,STAY
C104685,zero,428.57142857142856,30364.5,75,0,942141,False,2,2,195.0,130,4,1.5,8,unsat,very_little,considering,STAY
C104686,one,309.7514340344169,26552.5,93,33,266087,True,3,1,172.0,180,4,6.4,1,very_unsat,very_little,considering,STAY
C104687,one,369.2307692307692,11222.5,0,16,665687,False,3,2,182.0,198,1,2.2,4,unsat,very_high,considering,STAY
C104688,one,69.76744186046511,37894.5,234,87,254377,True,4,3,88.0,188,25,2.8,2,very_sat,high,actively_looking_into_it,STAY
C104689,one,327.9742765273312,81449.5,211,16,683198,False,1,2,135.0,860,12,2.4,5,unsat,little,never_thought,LEAVE
C104690,one,375.0,49598.5,0,58,206092,True,2,2,173.0,373,10,6.5,1,very_unsat,little,no,LEAVE
C104691,one,87.71929824561403,33017.5,71,8,844656,False,1,3,317.0,397,5,1.5,5,very_sat,little,actively_looking_into_it,STAY
C104693,one,60.0,63489.0,220,83,605777,False,4,3,168.0,382,17,2.3,2,very_sat,very_little,considering,STAY
C104694,one,1470.0000000000002,70226.0,0,0,635322,False,3,3,140.0,537,1,5.9,11,very_sat,little,considering,STAY
C104695,one,630.0,64978.5,0,0,675888,False,1,2,183.0,582,0,2.1,9,very_sat,very_high,no,STAY
C104698,one,132.96398891966757,32401.5,101,16,986908,False,3,1,131.0,153,0,1.6,6,avg,very_high,actively_looking_into_it,STAY
C104699,zero,81.55339805825243,28941.5,65,35,646082,False,2,3,183.0,210,5,1.4,8,unsat,very_high,actively_looking_into_it,STAY
C104700,one,197.70773638968478,34783.0,139,11,789643,False,2,1,132.0,271,29,2.3,5,unsat,very_high,considering,LEAVE
C104701,zero,356.6433566433567,22296.0,43,0,573085,True,0,3,239.0,201,3,2.7,11,very_unsat,very_high,no,STAY
C104702,one,960.0,69773.0,0,0,731704,False,1,2,126.0,633,0,2.2,9,very_unsat,little,perhaps,STAY
C104703,one,1482.2134387351778,87212.0,153,0,817799,False,3,3,190.0,773,18,10.5,9,sat,high,considering,LEAVE
C104705,one,1020.4081632653063,51708.0,47,0,,,1,1,91.0,376,3,3.0,10,very_unsat,very_high,actively_looking_into_it,LEAVE
C104706,one,300.0,18054.0,0,47,623316,False,1,3,188.0,183,0,1.0,2,unsat,little,considering,STAY
C104707,zero,234.93975903614458,24942.0,0,73,455594,True,4,4,105.0,157,0,7.5,2,unsat,little,actively_looking_into_it,STAY
C104709,zero,1170.0,55028.0,0,29,191426,True,1,4,157.0,465,0,1.9,2,very_unsat,very_little,never_thought,LEAVE
C104710,zero,258.62068965517244,57484.5,0,19,295350,True,2,4,152.0,644,0,1.5,5,very_sat,little,actively_looking_into_it,STAY
C104711,zero,276.80798004987537,31323.0,171,13,216854,True,3,2,147.0,208,0,2.7,5,unsat,little,actively_looking_into_it,STAY
C104713,zero,84.83290488431875,96449.0,257,81,423134,True,3,2,137.0,408,11,3.3,1,unsat,very_high,no,LEAVE
C104717,zero,1410.0,53417.5,0,0,575795,True,2,3,111.0,764,0,4.7,11,very_unsat,very_high,considering,LEAVE
C104718,zero,354.5454545454545,36288.5,0,12,309214,True,4,3,189.0,287,0,2.6,5,very_sat,very_high,never_thought,STAY
C104719,one,368.4210526315789,65822.0,128,0,783205,False,2,3,110.0,577,24,2.8,10,very_unsat,avg,actively_looking_into_it,LEAVE
C104720,one,300.0,39284.0,60,0,203126,True,1,2,240.0,365,3,2.6,9,very_unsat,little,no,STAY
C104723,zero,269.99999999999994,74526.0,0,5,940376,False,1,1,176.0,527,0,1.9,2,very_unsat,very_little,considering,STAY
C104724,zero,1410.0,31134.5,0,0,166786,True,0,1,263.0,380,0,4.7,10,very_unsat,little,considering,LEAVE
C104725,zero,58.68814729574223,32959.5,209,56,,,2,3,159.0,207,4,1.7,2,very_unsat,very_little,actively_looking_into_it,LEAVE
C104726,zero,49.72375690607734,70175.0,34,59,466834,True,3,3,176.0,763,3,1.2,2,very_unsat,little,never_thought,STAY
C104727,zero,0.0,29073.0,0,0,267569,True,2,2,202.0,281,0,0.9,12,very_unsat,little,considering,STAY
C104728,one,178.12499999999994,66423.5,0,22,857719,False,2,2,277.0,830,1,1.9,5,very_unsat,little,considering,STAY
C104729,one,1140.0,61108.5,0,38,272041,True,1,2,187.0,633,1,2.8,1,very_unsat,little,perhaps,LEAVE
C104730,zero,277.7777777777777,54339.5,224,0,400459,True,2,4,195.0,390,23,2.0,5,very_unsat,little,actively_looking_into_it,LEAVE
C104731,one,43.47826086956523,49686.0,47,6,775792,False,3,2,190.0,343,11,1.3,4,very_sat,very_little,no,STAY
C104732,one,309.60854092526694,88360.0,181,0,217306,True,0,1,126.0,535,18,3.9,4,very_unsat,very_high,actively_looking_into_it,STAY
C104733,one,160.0,49945.5,65,6,907035,False,2,3,182.0,382,4,1.2,5,avg,little,never_thought,STAY
C104734,zero,269.99999999999994,52272.0,0,0,,,4,3,85.0,452,0,1.9,11,unsat,avg,actively_looking_into_it,STAY
C104735,one,126.2135922330097,30513.0,78,44,270284,True,3,1,291.0,154,4,1.6,1,very_unsat,very_high,perhaps,LEAVE
C104736,zero,592.5925925925926,68856.0,62,0,223623,True,2,1,136.0,639,4,2.2,12,very_unsat,very_high,considering,STAY
C104740,one,548.780487804878,35736.0,56,9,664786,False,2,1,177.0,366,5,3.5,6,very_unsat,avg,no,STAY
C104741,one,380.48780487804885,80978.0,190,12,389785,True,3,1,200.0,792,3,4.2,5,avg,little,considering,LEAVE
C104744,zero,140.0,42067.0,0,35,842186,False,4,4,247.0,385,0,3.1,1,very_unsat,little,no,STAY
C104746,one,600.0,26844.5,0,0,224646,True,3,4,162.0,258,1,3.0,1,sat,very_high,considering,STAY
C104747,zero,322.265625,54747.5,202,21,705878,False,3,1,156.0,268,28,5.5,5,unsat,little,no,STAY
C104748,zero,613.8996138996139,49571.0,159,48,383122,True,1,4,202.0,312,16,3.3,1,very_unsat,very_little,considering,LEAVE
C104749,one,1200.0,27764.0,0,0,747072,False,3,4,163.0,383,1,4.0,14,avg,very_high,considering,STAY
C104750,zero,361.7647058823529,59592.5,0,58,976068,False,3,1,143.0,769,0,7.2,1,very_unsat,little,actively_looking_into_it,STAY
C104752,zero,392.52336448598135,42032.5,221,0,463399,True,1,3,151.0,193,25,3.2,14,very_unsat,little,perhaps,LEAVE
C104754,one,350.3649635036496,66324.5,174,0,471963,True,2,1,192.0,365,27,1.2,4,very_unsat,high,never_thought,LEAVE
C104755,zero,350.0,43658.5,0,8,193305,True,2,1,129.0,358,0,2.1,5,very_unsat,very_high,considering,STAY
C104756,one,285.0,10422.0,0,30,463068,True,5,2,217.0,243,1,4.8,2,very_unsat,little,no,STAY
C104757,zero,270.55702917771885,85718.5,187,9,997755,False,3,4,219.0,748,28,2.4,6,unsat,very_high,considering,STAY
C104758,one,65.93406593406593,18719.5,0,81,200845,True,3,1,118.0,145,1,3.0,2,very_unsat,very_high,actively_looking_into_it,STAY
C104760,zero,0.0,10680.5,0,0,704172,False,2,1,100.0,336,0,1.0,8,very_unsat,little,considering,STAY
C104761,one,1350.0,29786.5,0,44,903883,False,1,3,137.0,379,18,3.5,2,very_sat,very_little,no,STAY
C104762,one,333.92226148409895,39558.5,256,21,999294,False,4,4,130.0,158,16,5.3,4,unsat,very_little,never_thought,STAY
C104765,zero,1110.0,21596.5,0,0,521533,True,0,2,127.0,207,0,2.7,13,very_unsat,very_high,considering,STAY
C104766,one,72.50755287009063,37002.5,231,20,741499,False,1,4,137.0,166,21,1.8,6,avg,high,never_thought,STAY
C104767,one,370.9090909090909,66653.5,175,12,196752,True,1,1,117.0,377,24,2.4,6,unsat,very_little,considering,LEAVE
C104768,zero,76.67731629392972,42501.0,213,0,372761,True,2,4,165.0,176,11,0.8,8,unsat,little,actively_looking_into_it,LEAVE
C104769,zero,990.0,43807.0,0,11,219847,True,1,4,123.0,277,0,3.3,4,unsat,very_little,actively_looking_into_it,STAY
C104770,zero,240.0,76166.0,0,10,756687,False,2,4,116.0,615,27,1.6,2,very_unsat,very_little,actively_looking_into_it,STAY
C104772,one,94.11764705882355,17114.5,45,11,982357,False,3,3,144.0,159,3,1.8,4,very_unsat,avg,considering,STAY
C104773,zero,173.65269461077844,94958.5,191,21,701319,False,3,2,153.0,730,28,1.9,4,very_unsat,little,no,LEAVE
C104774,one,86.02150537634408,48579.5,218,24,840979,False,4,1,114.0,329,29,2.6,6,unsat,avg,considering,STAY
C104775,zero,422.8187919463087,24488.0,49,0,207307,True,5,3,135.0,234,4,1.1,11,very_unsat,little,considering,STAY
C104777,one,475.86206896551715,94538.0,190,0,640428,False,4,3,100.0,704,26,3.6,15,unsat,very_high,considering,LEAVE
C104778,one,484.9624060150375,81565.5,86,8,639501,False,3,3,192.0,431,5,3.3,4,unsat,high,considering,LEAVE
C104779,one,1229.9999999999998,15736.5,0,0,808006,False,2,3,122.0,233,0,5.1,15,very_sat,little,considering,STAY
C104780,zero,125.00000000000001,62329.5,0,50,820736,False,2,2,149.0,726,0,3.5,1,avg,little,perhaps,STAY
C104781,zero,960.0,40233.5,0,0,549954,True,4,4,145.0,290,0,2.2,15,very_unsat,little,considering,STAY
C104782,one,330.188679245283,48466.5,218,24,338357,True,1,3,173.0,257,16,2.5,5,very_unsat,little,considering,LEAVE
C104784,zero,315.7894736842105,21826.0,52,0,278034,True,4,1,116.0,665,3,2.6,11,very_unsat,little,no,STAY
C104785,one,58.558558558558545,67900.5,76,49,203718,True,3,1,211.0,485,3,1.3,2,very_sat,very_high,actively_looking_into_it,LEAVE
C104787,zero,269.99999999999994,79351.5,0,12,764231,False,0,1,199.0,612,20,1.9,5,very_unsat,little,considering,STAY
C104788,one,630.0,11754.0,0,0,185149,True,1,2,172.0,193,0,2.1,13,very_unsat,very_little,actively_looking_into_it,STAY
C104789,zero,1259.6685082872928,24708.0,81,0,982038,False,4,2,97.0,134,1,6.6,10,very_unsat,little,considering,STAY
C104791,one,145.9459459459459,25389.0,0,27,,,2,2,109.0,318,0,2.8,1,unsat,little,considering,STAY
C104792,one,204.0,50490.0,0,15,599105,True,3,3,81.0,716,1,1.7,4,avg,very_little,considering,STAY
C104793,one,468.1528662420383,64621.0,44,17,956776,False,3,3,109.0,418,4,3.9,4,very_unsat,very_little,considering,LEAVE
C104794,one,1664.3835616438355,79834.0,46,0,,,4,4,161.0,706,19,7.1,8,unsat,very_high,no,STAY
C104795,one,128.9875173370319,16170.0,41,58,153240,True,3,4,239.0,136,5,3.1,2,very_unsat,high,considering,LEAVE
